
insulteurs	-2.0	0.44721	[-2, -3, -2, -2, -2, -2, -2, -1, -2, -2]

insultant	-2.2	0.74833	[-3, -2, -3, -3, -2, -3, -1, -2, -2, -1]

insolemment	-2.3	0.78102	[-3, -3, -1, -2, -2, -3, -2, -1, -3, -3]

les insultes	-1.8	0.6	[-2, -3, -2, -2, -1, -1, -1, -2, -2, -2]

intact	0.8	0.6	[1, 1, 0, 0, 1, 1, 0, 1, 1, 2]

integrite	1.6	0.66332	[2, 1, 1, 1, 2, 1, 3, 1, 2, 2]

intellect	2.0	1.09545	[2, 1, 4, 2, 1, 3, 2, 3, 0, 2]

intellection	0.6	1.0198	[0, 0, 0, 1, 0, 0, 0, 0, 2, 3]

intellections	0.8	0.87178	[1, 0, 1, 0, 1, 1, 1, 0, 0, 3]

intellective	1.7	0.78102	[3, 2, 1, 2, 2, 1, 0, 2, 2, 2]

intellectively	0.8	0.9798	[0, 0, 1, 1, 0, 3, 0, 1, 2, 0]

intellects	1.8	0.87178	[1, 0, 2, 1, 3, 2, 2, 2, 3, 2]

intellectuel	2.3	0.9	[3, 3, 1, 2, 3, 4, 2, 2, 1, 2]

intellectualisme	2.2	1.07703	[4, 0, 3, 1, 3, 2, 2, 3, 2, 2]

intellectualiste	2.0	1.0	[4, 0, 2, 1, 3, 2, 2, 2, 2, 2]

intellectualiste	1.3	1.73494	[1, 4, 0, 3, -2, 0, 2, 3, 0, 2]

intellectualistes	0.8	0.74833	[0, 1, 1, 1, 0, 2, 0, 1, 2, 0]

intellectualities	1.7	1.34536	[3, 3, 0, 2, 1, 0, 0, 4, 2, 2]

intellectualite	1.7	1.1	[3, 2, 2, 1, 2, 1, 0, 3, 0, 3]

intellectualisation	1.5	1.11803	[2, 1, 2, 1, 4, 2, 0, 0, 2, 1]

intellectualiser	1.5	0.92195	[1, 2, 1, 1, 3, 2, 3, 0, 1, 1]

intellectualise	1.2	0.74833	[1, 0, 1, 1, 2, 0, 1, 2, 2, 2]

intellectualise	1.8	0.87178	[2, 3, 2, 0, 2, 3, 2, 2, 1, 1]

intellectualiser	0.8	1.77764	[0, 1, 2, 1, 0, 2, 2, -4, 2, 2]

intellectuellement	1.4	0.8	[2, 0, 0, 1, 2, 2, 2, 2, 2, 1]

intellectualness	1.5	0.80623	[2, 2, 2, 2, 0, 0, 1, 2, 2, 2]

intellectuels	1.6	0.8	[0, 1, 2, 1, 3, 2, 1, 2, 2, 2]

intelligence	2.1	0.9434	[3, 2, 2, 1, 3, 3, 3, 2, 2, 0]

espion	1.5	0.80623	[2, 0, 0, 2, 2, 2, 2, 1, 2, 2]

intelligencers	1.6	0.91652	[2, 2, 0, 2, 2, 0, 3, 2, 2, 1]

intelligences	1.6	0.91652	[3, 0, 0, 2, 2, 2, 2, 1, 2, 2]

intelligent	2.0	0.7746	[1, 2, 2, 1, 4, 2, 2, 2, 2, 2]

intelligible	1.9	0.9434	[3, 2, 2, 1, 3, 2, 2, 3, 0, 1]

intelligemment	2.0	0.63246	[2, 3, 2, 3, 1, 2, 2, 1, 2, 2]

intelligentsia	1.5	1.20416	[0, 1, 2, 0, 4, 3, 2, 1, 1, 1]

intelligibilite	1.5	0.80623	[2, 2, 0, 2, 2, 1, 2, 0, 2, 2]

intelligible	1.4	0.8	[1, 2, 2, 1, 0, 2, 1, 1, 3, 1]

intelligibilite	1.5	1.20416	[2, 1, 3, -1, 2, 2, 2, 0, 1, 3]

intelligiblement	1.2	0.87178	[1, 2, 1, 2, 1, -1, 2, 2, 1, 1]

intense	0.3	0.45826	[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]

l'interêt	2.0	1.18322	[2, 3, 3, 1, 1, 3, 4, 1, 2, 0]

interesse	1.7	0.45826	[2, 1, 2, 2, 1, 2, 2, 2, 1, 2]

interestedly	1.5	0.67082	[2, 2, 2, 1, 2, 1, 2, 1, 0, 2]

interessant	1.7	0.78102	[1, 2, 1, 3, 1, 1, 1, 3, 2, 2]

Fait interessant	1.7	0.45826	[2, 2, 2, 1, 2, 1, 1, 2, 2, 2]

interestingness	1.8	0.87178	[2, 3, 1, 3, 1, 3, 2, 1, 1, 1]

interêts	1.0	0.89443	[1, 0, 1, 2, 0, 0, 1, 1, 1, 3]

interroge	-1.6	1.0198	[-3, -1, -1, -1, -2, -1, -3, -1, -3, 0]

interrompre	-1.4	0.4899	[-2, -1, -1, -1, -2, -2, -1, -1, -2, -1]

interrompu	-1.2	0.6	[-1, -2, -1, 0, -1, -1, -2, -1, -2, -1]

interrupteur	-1.1	0.53852	[-1, -2, -1, 0, -1, -1, -1, -1, -2, -1]

interrupteurs	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -2, -1]

interruptible	-1.3	1.00499	[-2, -1, 0, -2, 0, -3, -2, -1, 0, -2]

interrompant	-1.2	0.4	[-2, -1, -1, -1, -1, -2, -1, -1, -1, -1]

interruption	-1.5	0.67082	[-1, -1, -2, -3, -2, -1, -1, -1, -2, -1]

interruptions	-1.7	0.45826	[-2, -2, -2, -2, -2, -1, -1, -1, -2, -2]

interruptif	-1.4	0.66332	[-2, -2, -1, -2, -2, 0, -1, -1, -1, -2]

interruptor	-1.3	0.64031	[-2, -1, -1, -1, 0, -2, -2, -2, -1, -1]

interruptions	-1.3	0.64031	[-1, -1, -2, -1, -1, -1, -1, -1, -3, -1]

intimider	-0.8	1.46969	[-1, -2, -2, -2, -2, -1, 2, 1, 1, -2]

intimides	-1.9	0.7	[-2, -1, -3, -3, -1, -2, -2, -1, -2, -2]

intimide	-1.3	0.78102	[-2, -1, -1, -1, -3, -2, -1, -1, -1, 0]

intimidante	-1.9	1.04403	[0, -2, -1, -3, -2, -1, -1, -3, -3, -3]

intimidatingly	-1.1	1.64012	[2, -2, -3, -1, -2, -2, 2, -2, -1, -2]

intimidation	-1.8	1.249	[1, -2, -3, -1, -2, -3, -1, -3, -1, -3]

intimidations	-1.4	1.49666	[1, -2, -2, -2, -1, -1, -1, -4, 1, -3]

Intimidator	-1.6	0.4899	[-1, -1, -2, -2, -1, -2, -2, -1, -2, -2]

intimidateurs	-1.6	0.8	[-1, -1, -3, -2, -1, -1, -3, -1, -2, -1]

intimidante	-1.1	1.22066	[-1, -2, -3, -1, -1, -1, -2, 2, -1, -1]

complexe	0.6	0.66332	[1, 0, 2, 1, 0, 1, 1, 0, 0, 0]

intrigues	0.9	0.9434	[2, -1, 2, 1, 2, 0, 1, 1, 0, 1]

revigorer	1.9	0.83066	[2, 2, 2, 0, 2, 3, 3, 2, 1, 2]

revigore	0.8	1.8868	[-2, 3, 2, 2, -2, -2, 2, 2, 1, 2]

tonifie	2.1	0.53852	[3, 2, 3, 2, 1, 2, 2, 2, 2, 2]

vivifiante	2.1	0.7	[2, 1, 1, 3, 3, 3, 2, 2, 2, 2]

invigoratingly	2.0	0.63246	[2, 2, 1, 2, 1, 3, 2, 2, 2, 3]

invigoration	1.5	1.36015	[2, 2, 1, -2, 1, 3, 3, 2, 1, 2]

invigorations	1.2	0.87178	[1, -1, 2, 2, 1, 1, 2, 1, 2, 1]

fortifiant	1.1	1.3	[3, 1, 0, 2, 2, -2, 1, 1, 2, 1]

Vivifiants	1.2	0.87178	[1, 1, 1, 1, 3, 2, 0, 0, 1, 2]

invincible	2.2	1.77764	[4, 1, 3, 2, 4, 1, 4, -1, 0, 4]

inviter	0.6	0.66332	[2, 1, 1, 0, 0, 0, 0, 1, 1, 0]

attrayant	1.3	0.45826	[1, 1, 1, 2, 1, 2, 2, 1, 1, 1]

invulnerable	1.3	1.73494	[2, 3, 4, 2, 0, 3, 0, 1, -2, 0]

furieux	-2.9	0.53852	[-3, -3, -3, -2, -3, -4, -3, -3, -2, -3]

ironique	-0.5	1.28452	[1, 0, 0, 0, 0, 0, -4, -1, -1, 0]

ironie	-0.2	1.07703	[-1, 0, -3, 0, 0, 0, 1, 0, 1, 0]

irrationnel	-1.4	0.4899	[-1, -1, -1, -2, -2, -2, -1, -1, -2, -1]

irrationalisme	-1.5	0.5	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -2]

irrationalistes	-2.1	0.9434	[-1, -4, -2, -2, -3, -3, -2, -1, -1, -2]

irrationalistes	-1.5	0.92195	[-2, -2, -1, -2, -2, 1, -1, -2, -2, -2]

irrationalites	-1.5	0.80623	[-2, -2, 0, -1, -1, -1, -2, -3, -1, -2]

irrationalite	-1.7	0.9	[-3, -3, -1, -2, -1, -1, -1, -1, -3, -1]

irrationnellement	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]

irracionales	-1.1	0.83066	[-2, 0, -1, 0, -1, -1, -3, -1, -1, -1]

irresistible	1.4	2.2	[2, 3, 2, 3, 4, 4, 1, -1, -2, -2]

irresolu	-1.4	0.66332	[-2, -2, -1, -2, -1, -1, -1, -2, -2, 0]

irresponsable	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]

irreversible	-0.8	0.87178	[-2, -2, 0, -1, 0, 0, 0, -1, -2, 0]

irritabilites	-1.7	0.64031	[-2, -2, -2, -1, -1, -1, -1, -2, -3, -2]

irritabilite	-1.4	1.28062	[-2, -1, -2, -1, 2, -2, -2, -2, -1, -3]

irritable	-2.1	0.7	[-2, -2, -3, -1, -2, -1, -3, -2, -3, -2]

l'irritabilite	-1.7	0.64031	[-2, -2, -2, -1, -2, -1, -1, -3, -1, -2]

agace	-1.8	0.6	[-2, -2, -1, -1, -3, -2, -1, -2, -2, -2]

irritant	-2.3	0.78102	[-3, -3, -3, -3, -3, -1, -2, -2, -2, -1]

irritants	-2.1	0.83066	[-2, -3, -1, -4, -2, -1, -2, -2, -2, -2]

irriter	-1.8	0.6	[-3, -2, -2, -2, -1, -2, -1, -2, -1, -2]

irrite	-2.0	0.63246	[-1, -2, -2, -2, -3, -2, -2, -3, -1, -2]

irrite	-1.7	0.78102	[-1, -2, -1, -1, -3, -2, -2, -3, -1, -1]

irritant	-2.0	0.63246	[-2, -2, -2, -1, -1, -3, -2, -2, -3, -2]

irritatingly	-2.0	0.44721	[-2, -2, -2, -3, -1, -2, -2, -2, -2, -2]

irritation	-2.3	0.78102	[-3, -2, -2, -2, -1, -3, -3, -1, -3, -3]

irritations	-1.5	0.67082	[-2, -2, -1, -1, -1, -1, -1, -2, -3, -1]

irritative	-2.0	0.63246	[-3, -2, -3, -2, -1, -2, -2, -2, -1, -2]

isolable	0.2	1.249	[1, 0, -2, 0, -1, -1, 2, 0, 2, 1]

isoler	-0.8	0.74833	[-1, -1, -1, 0, 0, 0, 0, -2, -1, -2]

isole	-1.3	0.64031	[-1, -1, -1, -1, -1, -1, -2, -1, -3, -1]

isolats	-1.3	0.64031	[-1, -1, -1, -1, -2, -1, -3, -1, -1, -1]

isolement	-1.7	0.78102	[-1, -3, -1, -2, -2, -1, -3, -1, -2, -1]

isolationnisme	0.4	1.62481	[2, 0, -1, -2, -1, 3, 0, 2, -1, 2]

isolationniste	0.7	1.55242	[2, 0, 0, -1, -1, 3, 0, 2, -1, 3]

isolations	-0.5	1.11803	[-1, -2, -2, -1, 1, 1, -1, 0, 1, -1]

isolateur	-0.4	0.66332	[0, 0, -1, 0, -1, 0, -2, 0, 0, 0]

sectionneurs	-0.4	1.42829	[-2, -1, -1, -2, 2, 2, -1, 1, -1, -1]

qui demange	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -1, -2, -1]

âne	-1.8	1.07703	[-1, 0, -3, -2, -2, -3, 0, -2, -2, -3]

baudets	-2.8	0.9798	[-2, -2, -4, -3, -4, -4, -3, -1, -2, -3]

blase	-1.6	0.66332	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -3]

emprisonne	-2.2	0.87178	[-4, -3, -2, -2, -1, -2, -2, -3, -1, -2]

desinvolte	1.2	0.6	[2, 1, 0, 2, 1, 1, 1, 2, 1, 1]

jaloux	-2.0	0.63246	[-2, -2, -3, -2, -3, -2, -1, -1, -2, -2]

jalousies	-2.0	0.63246	[-2, -3, -2, -1, -2, -3, -2, -1, -2, -2]

jalousement	-2.0	0.89443	[-1, -3, -1, -4, -2, -2, -1, -2, -2, -2]

jealousness	-1.7	0.45826	[-1, -2, -2, -2, -2, -1, -1, -2, -2, -2]

jalousie	-1.3	1.73494	[-2, -3, -2, -2, -2, 2, -3, -1, 2, -2]

peril	-2.1	0.9434	[-3, -3, -3, -1, -1, -3, -2, -1, -1, -3]

secousse	-1.4	0.8	[-1, -1, -1, -2, -3, 0, -2, -1, -1, -2]

saccadee	-0.8	0.74833	[0, -1, -1, 0, -2, -1, 0, -1, 0, -2]

saccades	-1.1	1.51327	[-2, -2, -1, -2, -1, 0, -2, 3, -2, -2]

bijou	1.5	1.20416	[1, 3, 2, 0, 2, 1, 3, 0, 3, 0]

bijoux	2.0	1.34164	[3, 1, 0, 0, 4, 3, 3, 2, 3, 1]

enjoue	1.2	1.249	[0, 1, 2, -2, 1, 2, 2, 2, 2, 2]

joindre	1.2	0.74833	[2, 2, 1, 2, 1, 0, 1, 2, 0, 1]

blague	1.2	0.74833	[1, 1, 1, 1, 1, 1, 0, 2, 1, 3]

a plaisante	1.3	0.64031	[1, 1, 2, 2, 0, 2, 1, 1, 2, 1]

joker	0.5	0.92195	[1, 1, -1, 1, 2, -1, 1, 1, 0, 0]

blagues	1.0	0.7746	[1, 1, -1, 1, 1, 2, 1, 1, 2, 1]

plaisantin	1.5	0.67082	[2, 2, 2, 2, 1, 1, 0, 1, 2, 2]

plaisantins	0.9	0.83066	[0, 0, 2, 1, 1, 2, 2, 0, 1, 0]

Jokey	1.1	0.3	[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]

plaisanterie	0.9	0.53852	[1, 2, 1, 1, 1, 0, 1, 1, 0, 1]

jollied	2.4	0.66332	[3, 3, 2, 2, 3, 3, 2, 2, 1, 3]

jollier	2.4	0.4899	[2, 2, 3, 3, 2, 2, 2, 3, 2, 3]

jollies	2.0	0.63246	[1, 2, 3, 2, 2, 2, 1, 2, 2, 3]

joviale	2.9	0.7	[3, 3, 2, 4, 3, 2, 3, 4, 2, 3]

jollification	2.2	0.74833	[2, 3, 3, 1, 2, 1, 3, 2, 3, 2]

rejouissances	2.0	0.7746	[2, 3, 2, 2, 2, 2, 3, 2, 0, 2]

jollify	2.1	0.53852	[2, 3, 2, 2, 2, 2, 2, 3, 1, 2]

jollily	2.7	0.64031	[3, 3, 3, 3, 3, 3, 3, 1, 3, 2]

jolliness	2.5	0.67082	[3, 1, 2, 3, 2, 3, 3, 3, 2, 3]

liesses	1.7	0.64031	[2, 1, 2, 2, 1, 2, 2, 3, 1, 1]

jovialite	1.8	1.6	[3, 2, 1, 1, 4, 3, 1, 2, 3, -2]

gai	2.3	1.00499	[4, 3, 3, 1, 1, 1, 3, 2, 3, 2]

jollying	2.3	0.64031	[2, 3, 3, 1, 3, 3, 2, 2, 2, 2]

jovial	1.9	0.53852	[2, 2, 1, 2, 1, 2, 3, 2, 2, 2]

joie	2.8	0.74833	[3, 2, 3, 4, 3, 3, 3, 1, 3, 3]

Joyance	2.3	0.9	[1, 3, 4, 2, 2, 1, 2, 3, 2, 3]

joyed	2.9	0.3	[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]

joyeux	2.9	0.53852	[3, 2, 3, 3, 2, 3, 4, 3, 3, 3]

joyfuller	2.4	0.66332	[2, 4, 3, 2, 2, 2, 3, 2, 2, 2]

avec joie	2.5	0.67082	[2, 2, 3, 3, 2, 2, 3, 4, 2, 2]

joyfulness	2.7	1.00499	[4, 3, 1, 3, 3, 3, 4, 2, 1, 3]

me rejouissant	2.5	0.67082	[2, 2, 1, 3, 3, 3, 3, 3, 3, 2]

triste	-2.5	0.67082	[-1, -2, -3, -3, -3, -3, -2, -2, -3, -3]

sans joie	-1.7	1.1	[-2, -2, -3, -3, -2, -1, 1, -2, -1, -2]

joylessness	-2.7	0.9	[-4, -3, -3, -3, -3, -3, -3, -1, -1, -3]

joyeux	3.1	0.7	[3, 4, 3, 2, 4, 3, 3, 4, 2, 3]

joyeusement	2.9	0.7	[2, 3, 4, 3, 4, 2, 2, 3, 3, 3]

joyousness	2.8	0.74833	[3, 3, 1, 3, 3, 3, 4, 2, 3, 3]

joypop	-0.2	1.93907	[-3, 1, 2, 2, -3, -1, -2, -1, 1, 2]

joypoppers	-0.1	1.22066	[2, -1, 1, -1, -1, 1, 1, 0, -2, -1]

joyridden	0.6	1.8	[-2, -1, 4, 0, 0, 2, 1, -1, 0, 3]

Joyride	1.1	1.22066	[-1, 1, 2, 0, 2, 0, 2, 2, 3, 0]

Joyrider	0.7	1.26886	[2, -2, 1, 2, 0, 2, -1, 1, 1, 1]

joyriders	1.3	1.18743	[1, 0, 0, 1, 4, 3, 1, 1, 1, 1]

joyrides	0.8	1.32665	[2, -2, 1, 2, 0, 2, -1, 1, 2, 1]

balade en voiture volee	0.9	1.04403	[1, -1, 1, 1, 0, 2, 0, 1, 3, 1]

joyrode	1.0	1.48324	[4, 0, -2, 0, 2, 1, 2, 1, 1, 1]

joies	2.2	0.4	[2, 2, 2, 2, 2, 3, 2, 3, 2, 2]

manette	0.7	0.78102	[1, 0, 2, 2, 0, 0, 1, 1, 0, 0]

joysticks	0.2	0.4	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]

radieux	3.0	0.63246	[3, 3, 4, 3, 3, 2, 3, 4, 2, 3]

nerveux	-1.0	0.63246	[0, 0, -2, -1, -1, -1, -1, -1, -2, -1]

Justice	2.4	1.0198	[3, 2, 1, 2, 3, 2, 4, 4, 2, 1]

à juste titre	1.0	0.7746	[0, 1, 0, 1, 1, 1, 0, 2, 2, 2]

justifiee	1.7	0.64031	[1, 2, 2, 3, 1, 1, 1, 2, 2, 2]

enthousiaste	1.5	0.67082	[1, 1, 3, 1, 2, 1, 1, 2, 2, 1]

keened	0.3	1.00499	[-2, 0, 1, 0, 1, 1, 0, 2, 0, 0]

plus vif	0.5	1.20416	[-1, -1, 0, -1, 2, 1, 2, 2, 1, 0]

Pleureuses	0.6	0.4899	[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]

plus vif	1.9	0.83066	[3, 3, 1, 1, 3, 2, 2, 1, 2, 1]

melopee	-0.7	1.41774	[0, -3, -1, -1, -3, 1, -1, 1, 1, -1]

vivement	1.0	0.7746	[2, 1, 1, 0, 1, 0, 2, 1, 2, 0]

finesse	1.4	0.4899	[1, 1, 2, 2, 1, 1, 1, 2, 2, 1]

Keens	0.1	1.22066	[1, -3, 0, 0, 0, 2, 1, 0, 0, 0]

kewl	1.3	0.45826	[2, 1, 1, 1, 2, 1, 2, 1, 1, 1]

blague	0.4	0.8	[0, 1, 0, -1, 1, 1, 1, 1, -1, 1]

tuer	-3.7	0.45826	[-4, -4, -4, -4, -3, -4, -4, -4, -3, -3]

Killdeer	-1.1	1.04403	[-3, 0, 0, -1, -2, 0, -1, -2, -2, 0]

killdeers	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]

killdees	-0.6	0.66332	[-2, 0, 0, 0, -1, 0, -1, -1, -1, 0]

tue	-3.5	0.67082	[-3, -3, -2, -4, -4, -4, -3, -4, -4, -4]

tueur	-3.3	0.64031	[-4, -4, -3, -3, -4, -4, -3, -3, -2, -3]

tueurs	-3.3	0.45826	[-3, -3, -4, -3, -3, -3, -4, -3, -4, -3]

Killick	0.1	0.3	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]

killie	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]

killifish	-0.1	0.7	[0, 0, 0, 0, -2, 0, 0, 0, 1, 0]

killis	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]

meurtre	-3.4	1.2	[-4, 0, -4, -4, -4, -3, -4, -3, -4, -4]

Killingly	-2.6	1.0198	[-3, -2, -4, -2, -1, -3, -4, -3, -3, -1]

meurtres	-3.5	0.67082	[-4, -3, -4, -4, -2, -3, -4, -4, -3, -4]

rabat-joie	-2.1	0.83066	[-1, -2, -3, -2, -1, -3, -2, -1, -3, -3]

killjoys	-1.7	0.9	[-1, -3, -3, -1, -2, -1, -2, 0, -2, -2]

Killock	-0.3	0.64031	[0, 0, 0, 0, -2, 0, 0, 0, -1, 0]

killocks	-0.4	0.66332	[0, 0, 0, -2, -1, 0, -1, 0, 0, 0]

tue	-2.5	0.92195	[-2, -3, -2, -3, -4, -1, -3, -3, -1, -3]

gentil	2.4	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]

kinder	2.2	0.6	[3, 3, 3, 2, 2, 2, 2, 1, 2, 2]

gentiment	2.2	0.4	[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]

la gentillesse	2.0	0.63246	[2, 1, 3, 3, 2, 1, 2, 2, 2, 2]

gentillesses	2.3	0.64031	[3, 1, 3, 2, 3, 2, 3, 2, 2, 2]

baiser	1.8	1.6	[4, 0, 3, 3, 2, 0, 4, 2, 0, 0]

embrassable	2.0	0.89443	[2, 2, 2, 2, 4, 2, 3, 1, 1, 1]

à embrasser	1.9	1.04403	[1, 3, 4, 1, 2, 1, 3, 2, 1, 1]

embrassee	1.6	1.11355	[2, 4, 1, 1, 1, 2, 3, 0, 1, 1]

kisser	1.7	1.34536	[2, 4, 1, 2, -1, 2, 3, 0, 2, 2]

kissers	1.5	0.80623	[1, 1, 1, 0, 2, 2, 3, 2, 1, 2]

des bisous	2.3	0.9	[2, 4, 2, 2, 1, 2, 4, 2, 2, 2]

kissing	2.7	0.78102	[3, 3, 4, 1, 3, 2, 2, 3, 3, 3]

Kissy	1.8	0.6	[2, 2, 2, 3, 1, 1, 2, 2, 1, 2]

gloire	2.3	0.64031	[2, 4, 2, 3, 2, 2, 2, 2, 2, 2]

manquer de	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -2]

apathique	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -3, -1, -2, -1]

decalage	-1.4	0.66332	[-1, -1, -1, -1, -1, -3, -1, -2, -2, -1]

decale	-1.2	0.6	[-2, -2, -1, -2, -1, -1, 0, -1, -1, -1]

calorifugeage	-1.1	0.83066	[-2, -2, -2, -1, 0, 0, -1, 0, -1, -2]

retards	-1.5	0.67082	[-2, -1, -1, -2, -1, -3, -1, -2, -1, -1]

decontracte	0.5	1.28452	[1, -1, 1, -2, -1, 1, 2, 1, 1, 2]

boiteux	-1.8	0.74833	[-1, -3, -1, -2, -2, -1, -2, -3, -1, -2]

lamebrain	-1.6	0.91652	[-3, -2, -1, 0, -3, -1, -1, -2, -2, -1]

lamebrained	-2.5	0.67082	[-3, -3, -2, -2, -2, -2, -4, -3, -2, -2]

lamebrains	-1.2	1.46969	[-2, -1, -3, -1, 2, -2, 1, -2, -2, -2]

Lamedh	0.1	0.53852	[0, 0, 0, 0, 0, 1, 1, -1, 0, 0]

lamelle	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]

lamelles	-0.1	0.3	[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]

lamelles	0.1	0.53852	[0, 0, 0, 0, 0, 1, 0, 1, 0, -1]

lamellibranche	0.2	0.4	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]

lamellibranches	-0.1	0.3	[0, 0, -1, 0, 0, 0, 0, 0, 0, 0]

lamely	-2.0	0.89443	[-2, -3, 0, -1, -2, -3, -2, -3, -2, -2]

boiterie	-0.8	1.07703	[-2, -2, -1, -1, -1, 0, 2, -1, -1, -1]

complainte	-2.0	1.26491	[-3, -3, 1, -1, -2, -2, -1, -3, -3, -3]

lamentable	-1.5	1.0247	[-2, 0, -2, -1, 0, -2, -3, -1, -1, -3]

lamentableness	-1.3	0.64031	[-2, -1, -1, 0, -2, -1, -1, -1, -2, -2]

deplorablement	-1.5	0.80623	[-2, 0, -3, -1, -1, -2, -2, -1, -1, -2]

lamentation	-1.4	1.49666	[-3, -2, 0, -3, -1, -1, 2, -2, -1, -3]

lamentations	-1.9	1.44568	[-2, -2, -2, -3, 2, -1, -3, -3, -2, -3]

lamentait	-1.4	0.91652	[-1, 0, -1, -2, -2, -1, -2, -3, -2, 0]

pleureuse	-1.2	0.87178	[-1, 0, -1, -1, -1, -1, -2, -3, -2, 0]

Lamenters	-0.5	0.67082	[-1, 0, 0, -1, -1, 0, 0, 0, -2, 0]

deplorant	-2.0	1.09545	[0, -2, -1, -4, -1, -3, -2, -2, -3, -2]

se lamente	-1.5	0.80623	[-1, -3, 0, -1, -2, -1, -2, -2, -2, -1]

lamer	-1.4	0.4899	[-2, -1, -1, -2, -1, -1, -1, -2, -2, -1]

lames	-1.2	0.6	[-2, -1, -1, -2, 0, -1, -1, -2, -1, -1]

lamest	-1.5	1.28452	[-3, -2, -1, -4, 1, -1, -1, -1, -1, -2]

point de repere	0.3	0.64031	[2, 0, 0, 0, 0, 0, 0, 0, 1, 0]

rire	2.6	0.66332	[3, 2, 3, 1, 3, 3, 3, 3, 2, 3]

ridicule	0.2	1.72047	[-2, -1, 3, -1, 2, 2, -1, -1, -1, 2]

laughableness	1.2	1.6	[2, 0, 3, 2, 2, 1, 3, -2, 2, -1]

risiblement	1.2	1.249	[2, 1, 2, 1, 1, 1, 2, 3, -2, 1]

rire	2.0	0.63246	[2, 2, 3, 1, 2, 1, 2, 2, 3, 2]

laugher	1.7	0.45826	[2, 2, 1, 1, 2, 1, 2, 2, 2, 2]

laughers	1.7	0.9	[1, 2, 4, 1, 2, 1, 2, 1, 1, 2]

en riant	2.2	0.87178	[2, 4, 1, 1, 3, 2, 2, 2, 2, 3]

en riant	2.3	1.1	[2, 4, 0, 2, 3, 1, 3, 2, 3, 3]

laughings	1.9	0.7	[2, 1, 1, 1, 2, 3, 2, 2, 3, 2]

laughingstocks	-1.3	1.26886	[-3, -2, 1, -2, -1, -1, 1, -2, -2, -2]

des rires	2.2	0.6	[1, 2, 2, 3, 3, 2, 3, 2, 2, 2]

rire	2.2	0.6	[2, 3, 2, 2, 2, 2, 3, 1, 3, 2]

eclats de rire	2.2	0.6	[3, 1, 2, 2, 2, 3, 3, 2, 2, 2]

lance	0.5	0.80623	[2, 0, 0, 0, 0, 0, 0, 1, 2, 0]

lawl	1.4	1.42829	[0, 2, 2, 1, 3, -2, 3, 1, 2, 2]

proces	-0.9	1.22066	[-2, -2, -1, -3, -1, 1, 0, 1, -1, -1]

proces	-0.6	1.68523	[-2, -1, 0, 3, 2, -1, -1, -2, -2, -2]

lazier	-2.3	0.64031	[-3, -2, -3, -2, -1, -2, -2, -3, -2, -3]

plus paresseux	-2.7	0.64031	[-2, -2, -3, -4, -3, -3, -2, -2, -3, -3]

paresseux	-1.5	1.36015	[-3, -1, -3, -2, 2, -1, -1, -2, -2, -2]

fuite	-1.4	0.66332	[-1, -2, -1, -1, -1, -1, -1, -2, -3, -1]

fuite	-1.3	0.78102	[-2, -2, -1, -3, -1, 0, -1, -1, -1, -1]

partir	-0.2	0.9798	[1, -1, -1, 0, 0, -1, 2, -1, 0, -1]

leet	1.3	1.48661	[2, 4, 2, 2, 0, 1, -2, 2, 1, 1]

